Date,Store ID,Units Sold
20220423,9442,32
20220424,9442,32
20220425,9442,59
20220426,9442,16
20220427,9442,113
20220428,9442,21
20220429,9442,70
20220430,9442,30
20220501,9442,20
20220502,9442,23
20220503,9442,64
20220504,9442,31
20220505,9442,42
20220506,9442,38
20220507,9442,79
20220508,9442,83
20220509,9442,10
20220510,9442,66
20220511,9442,31
20220512,9442,3
20220513,9442,23
20220514,9442,29
20220515,9442,53
20220516,9442,31
20220517,9442,38
20220518,9442,44
20220519,9442,84
20220520,9442,10
20220521,9442,65
20220522,9442,25
20220523,9442,21
20220524,9442,27
20220525,9442,43
20220526,9442,58
20220527,9442,16
20220528,9442,32
20220529,9442,23
20220530,9442,96
20220531,9442,15
20220601,9442,63
20220602,9442,22
20220603,9442,20
20220604,9442,35
20220605,9442,72
20220606,9442,42
20220607,9442,25
20220608,9442,52
20220609,9442,46
20220610,9442,29
20220611,9442,14
20220612,9442,73
20220613,9442,26
20220614,9442,15
20220615,9442,36
20220616,9442,73
20220617,9442,38
20220618,9442,14
20220619,9442,35
20220620,9442,16
20220621,9442,28
20220622,9442,19
20220623,9442,41
20220624,9442,25
20220625,9442,32
20220626,9442,57
20220627,9442,88
20220628,9442,46
20220629,9442,28
20220630,9442,38
20220701,9442,24
20220702,9442,24
20220703,9442,8
20220704,9442,53
20220705,9442,29
20220706,9442,36
20220707,9442,42
20220708,9442,52
20220709,9442,53
20220710,9442,19
20220711,9442,35
20220712,9442,91
20220713,9442,31
20220714,9442,18
20220715,9442,31
20220716,9442,23
20220717,9442,12
20220718,9442,34
20220719,9442,57
20220720,9442,35
20220721,9442,25
20220722,9442,37
20220723,9442,48
20220724,9442,31
20220725,9442,14
20220726,9442,65
20220727,9442,21
20220728,9442,17
20220729,9442,35
20220730,9442,26
20220731,9442,28
20220801,9442,148
20220802,9442,17
20220803,9442,26
20220804,9442,16
20220805,9442,21
20220806,9442,74
20220807,9442,27
20220808,9442,18
20220809,9442,40
20220810,9442,24
20220811,9442,42
20220812,9442,109
20220813,9442,23
20220814,9442,17
20220815,9442,25
20220816,9442,20
20220817,9442,51
20220818,9442,25
20220819,9442,15
20220820,9442,34
20220821,9442,20
20220822,9442,38
20220823,9442,51
20220824,9442,26
20220825,9442,70
20220826,9442,94
20220827,9442,13
20220828,9442,51
20220829,9442,24
20220830,9442,20
20220831,9442,44
20220901,9442,34
20220903,9442,39
20220904,9442,29
20220905,9442,31
20220906,9442,22
20220907,9442,49
20220908,9442,39
20220909,9442,47
20220910,9442,20
20220911,9442,26
20220912,9442,30
20220913,9442,43
20220914,9442,38
20220915,9442,25
20220916,9442,47
20220917,9442,12
20220918,9442,31
20220919,9442,19
20220920,9442,69
20220921,9442,31
20220922,9442,25
20220923,9442,52
20220924,9442,58
20220925,9442,38
20220926,9442,31
20220927,9442,31
20220928,9442,23
20220929,9442,25
20220930,9442,11
20221001,9442,46
20221002,9442,26
20221003,9442,18
20221004,9442,39
20221005,9442,53
20221006,9442,39
20221007,9442,242
20221008,9442,45
20221009,9442,18
20221010,9442,26
20221011,9442,18
20221012,9442,69
20221013,9442,18
20221014,9442,37
20221015,9442,52
20221016,9442,54
20221017,9442,37
20221018,9442,71
20221019,9442,18
20221020,9442,16
20221021,9442,22
20221022,9442,21
20221023,9442,62
20221024,9442,38
20221025,9442,21
20221026,9442,50
20221027,9442,48
20221028,9442,57
20221029,9442,78
20221030,9442,28
20221031,9442,15
20221101,9442,17
20221102,9442,17
20221103,9442,75
20221104,9442,30
20221105,9442,13
20221106,9442,41
20221107,9442,68
20221108,9442,38
20221109,9442,40
20221110,9442,26
20221111,9442,20
20221112,9442,21
20221113,9442,7
20221114,9442,45
20221115,9442,29
20221116,9442,25
20221117,9442,40
20221118,9442,67
20221119,9442,47
20221120,9442,50
20221121,9442,25
20221122,9442,20
20221123,9442,32
20221124,9442,15
20221125,9442,84
20221126,9442,27
20221127,9442,27
20221128,9442,41
20221129,9442,77
20221130,9442,32
20221201,9442,45
20221202,9442,28
20221203,9442,7
20221204,9442,28
20221205,9442,8
20221206,9442,52
20221207,9442,33
20221208,9442,29
20221209,9442,46
20221210,9442,73
20221211,9442,44
20221212,9442,27
20221213,9442,30
20221214,9442,24
20221215,9442,14
20221216,9442,2
20221217,9442,79
20221218,9442,30
20221219,9442,21
20221220,9442,39
20221221,9442,49
20221222,9442,93
20221223,9442,21
20221224,9442,41
20221225,9442,12
20221226,9442,7
20221227,9442,11
20221228,9442,76
20221229,9442,34
20221230,9442,31
20221231,9442,39
20230101,9442,59
20230102,9442,36
20230103,9442,40
20230104,9442,34
20230105,9442,16
20230106,9442,6
20230107,9442,11
20230108,9442,84
20230109,9442,51
20230110,9442,20
20230111,9442,36
20230112,9442,48
20230113,9442,38
20230114,9442,17
20230115,9442,39
20230116,9442,16
20230117,9442,12
20230118,9442,5
20230119,9442,75
20230120,9442,30
20230121,9442,20
20230122,9442,54
20230123,9442,67
20230124,9442,35
20230125,9442,44
20230126,9442,38
20230127,9442,26
20230128,9442,12
20230129,9442,11
20230130,9442,69
20230131,9442,29
20230201,9442,21
20230202,9442,49
20230203,9442,64
20230204,9442,69
20230205,9442,20
20230206,9442,43
20230207,9442,47
20230208,9442,15
20230209,9442,9
20230210,9442,67
20230211,9442,37
20230212,9442,21
20230213,9442,33
20230214,9442,50
20230215,9442,70
20230216,9442,39
20230217,9442,149
20230218,9442,38
20230219,9442,8
20230220,9442,15
20230221,9442,48
20230222,9442,40
20230223,9442,25
20230224,9442,42
20230225,9442,69
20230226,9442,46
20230227,9442,21
20230228,9442,33
20230301,9442,36
20230302,9442,11
20230303,9442,15
20230304,9442,63
20230305,9442,30
20230306,9442,9
20230307,9442,13
20230308,9442,23
20230309,9442,17
20230310,9442,6
20230311,9442,14
20230312,9442,34
20230313,9442,11
20230314,9442,22
20230315,9442,83
20230316,9442,33
20230317,9442,17
20230318,9442,45
20230319,9442,57
20230320,9442,53
20230321,9442,18
20230322,9442,153
20230323,9442,40
20230324,9442,20
20230325,9442,8
20230326,9442,81
20230327,9442,33
20230328,9442,22
20230329,9442,27
20230330,9442,73
20230331,9442,45
20230401,9442,26
20230402,9442,115
20230403,9442,24
20230404,9442,21
20230405,9442,15
20230406,9442,89
20230407,9442,24
20230408,9442,23
20230409,9442,54
20230410,9442,76
20230411,9442,175
20230412,9442,32
20230413,9442,23
20230414,9442,39
20230415,9442,21
20230416,9442,24
20230417,9442,88
20230418,9442,48
20230419,9442,16
20230420,9442,26
20230421,9442,74
20230422,9442,172
20230423,9442,14
20230424,9442,31
20230425,9442,33
20230426,9442,11
20230427,9442,11
20230428,9442,90
20230429,9442,44
20230430,9442,17
20230501,9442,29
20230502,9442,65
20230503,9442,139
20230504,9442,20
20230505,9442,29
20230506,9442,22
20230507,9442,16
20230508,9442,22
20230509,9442,95
20230510,9442,34
20230511,9442,20
20230512,9442,20
20230513,9442,43
20230514,9442,108
20230515,9442,7
20230516,9442,22
20230517,9442,20
20230518,9442,8
20230519,9442,15
20230520,9442,50
20230521,9442,31
20230522,9442,28
20230523,9442,42
20230524,9442,59
20230525,9442,40
20230526,9442,32
20230527,9442,37
20230528,9442,32
20230529,9442,7
20230530,9442,23
20230531,9442,67
20230601,9442,26
20230602,9442,25
20230603,9442,42
20230604,9442,60
20230605,9442,43
20230606,9442,21
20230607,9442,57
20230608,9442,24
20230609,9442,34
20230610,9442,19
20230611,9442,52
20230612,9442,28
20230613,9442,36
20230614,9442,35
20230615,9442,64
20230616,9442,36
20230617,9442,35
20230618,9442,125
20230619,9442,24
20230620,9442,9
20230621,9442,7
20230622,9442,86
20230623,9442,34
20230624,9442,13
20230625,9442,40
20230626,9442,47
20230627,9442,46
20230628,9442,21
20230629,9442,111
20230630,9442,20
20230701,9442,17
20230702,9442,11
20230703,9442,56
20230704,9442,26
20230705,9442,26
20230706,9442,50
20230707,9442,72
20230708,9442,32
20230709,9442,25
20230710,9442,38
20230711,9442,30
20230712,9442,17
20230713,9442,12
20230714,9442,43
20230715,9442,37
20230716,9442,40
20230717,9442,42
20230718,9442,37
20230719,9442,25
20230720,9442,34
20230721,9442,55
20230722,9442,36
20230723,9442,33
20230724,9442,16
20230725,9442,80
20230726,9442,40
20230727,9442,38
20230728,9442,38
20230729,9442,31
20230730,9442,33
20230731,9442,36
20230801,9442,44
20230802,9442,85
20230803,9442,110
20230804,9442,11
20230805,9442,64
20230806,9442,34
20230807,9442,37
20230808,9442,39
20230809,9442,40
20230810,9442,32
20230811,9442,167
20230812,9442,48
20230813,9442,93
20230814,9442,93
20230815,9442,8
20230816,9442,30
20230817,9442,20
20230818,9442,33
20230819,9442,40
20230820,9442,33
20230821,9442,32
20230822,9442,160
20230823,9442,45
20230824,9442,97
20230825,9442,91
20230826,9442,9
20230827,9442,63
20230828,9442,50
20230829,9442,27
20230830,9442,59
20230831,9442,62
20230901,9442,17
20230902,9442,33
20230903,9442,41
20230904,9442,27
20230905,9442,14
20230906,9442,10
20230907,9442,58
20230908,9442,49
20230909,9442,28
20230910,9442,68
20230911,9442,46
20230912,9442,17
20230913,9442,24
20230914,9442,36
20230915,9442,34
20230916,9442,5
20230917,9442,4
20230918,9442,76
20230919,9442,53
20230920,9442,23
20230921,9442,41
20230922,9442,54
20230923,9442,12
20230924,9442,18
20230925,9442,39
20230926,9442,31
20230927,9442,17
20230928,9442,13
20230929,9442,63
20230930,9442,46
20231001,9442,22
20231002,9442,35
20231003,9442,42
20231004,9442,17
20231005,9442,32
20231006,9442,37
20231007,9442,43
20231008,9442,15
20231009,9442,14
20231010,9442,55
20231011,9442,49
20231012,9442,21
20231013,9442,39
20231014,9442,62
20231015,9442,35
20231016,9442,38
20231017,9442,44
20231018,9442,38
20231019,9442,11
20231020,9442,8
20231021,9442,55
20231022,9442,44
20231023,9442,28
20231024,9442,52
20231025,9442,48
20231026,9442,39
20231027,9442,25
20231028,9442,37
20231029,9442,31
20231030,9442,10
20231031,9442,10
20231101,9442,53
20231102,9442,54
20231103,9442,27
20231104,9442,50
20231105,9442,97
20231106,9442,74
20231107,9442,23
20231108,9442,162
20231109,9442,39
20231110,9442,17
20231111,9442,13
20231112,9442,41
20231113,9442,31
20231114,9442,33
20231115,9442,39
20231116,9442,76
20231117,9442,79
20231118,9442,25
20231119,9442,124
20231120,9442,35
20231121,9442,2
20231122,9442,5
20231123,9442,48
20231124,9442,49
20231125,9442,17
20231126,9442,41
20231127,9442,55
20231128,9442,18
20231129,9442,29
20231130,9442,35
20231201,9442,26
20231202,9442,8
20231203,9442,14
20231204,9442,59
20231205,9442,51
20231206,9442,33
20231207,9442,34
20231208,9442,57
20231209,9442,30
20231210,9442,24
20231211,9442,42
20231212,9442,31
20231213,9442,7
20231214,9442,18
20231215,9442,46
20231216,9442,50
20231217,9442,11
20231218,9442,23
20231219,9442,54
20231220,9442,34
20231221,9442,17
20231222,9442,48
20231223,9442,37
20231224,9442,4
20231225,9442,12
20231226,9442,80
20231227,9442,56
20231228,9442,25
20231229,9442,27
20231230,9442,63
20231231,9442,33
20240101,9442,21
20240102,9442,53
20240103,9442,30
20240104,9442,10
20240105,9442,18
20240106,9442,68
20240107,9442,35
20240108,9442,24
20240109,9442,33
20240110,9442,47
20240111,9442,18
20240112,9442,42
20240113,9442,49
20240114,9442,38
20240115,9442,13
20240116,9442,17
20240117,9442,55
20240118,9442,46
20240119,9442,27
20240120,9442,31
20240121,9442,74
20240122,9442,26
20240123,9442,25
20240124,9442,37
20240125,9442,30
20240126,9442,9
20240127,9442,17
20240128,9442,45
20240129,9442,43
20240130,9442,24
20240131,9442,36
20240201,9442,77
20240202,9442,21
20240203,9442,22
20240204,9442,34
20240205,9442,33
20240206,9442,9
20240207,9442,10
20240208,9442,58
20240209,9442,46
20240210,9442,27
20240211,9442,34
20240212,9442,38
20240213,9442,33
20240214,9442,29
20240215,9442,52
20240216,9442,150
20240217,9442,119
20240218,9442,23
20240219,9442,63
20240220,9442,42
20240221,9442,32
20240222,9442,47
20240223,9442,30
20240224,9442,41
20240225,9442,27
20240226,9442,37
20240227,9442,121
20240228,9442,78
20240229,9442,41
20240301,9442,45
20240302,9442,48
20240303,9442,32
20240304,9442,55
20240305,9442,49
20240306,9442,41
20240307,9442,26
20240308,9442,118
20240309,9442,19
20240310,9442,22
20240311,9442,16
20181107,9456,30
20181108,9456,47
20181109,9456,26
20181110,9456,8
20181111,9456,9
20181112,9456,13
20181113,9456,17
20181114,9456,28
20181115,9456,62
20181116,9456,15
20181117,9456,28
20181118,9456,25
20181119,9456,54
20181120,9456,93
20181121,9456,38
20181122,9456,82
20181123,9456,98
20181124,9456,57
20181125,9456,17
20181126,9456,17
20181127,9456,15
20181128,9456,19
20181129,9456,33
20181130,9456,45
20181201,9456,15
20181202,9456,37
20181203,9456,11
20181204,9456,39
20181205,9456,33
20181206,9456,20
20181207,9456,73
20181208,9456,94
20181209,9456,46
20181210,9456,19
20181211,9456,17
20181212,9456,12
20181213,9456,13
20181214,9456,27
20181215,9456,51
20181216,9456,20
20181217,9456,39
20181218,9456,23
20181219,9456,51
20181220,9456,37
20181221,9456,25
20181222,9456,79
20181223,9456,133
20181224,9456,24
20181225,9456,16
20181226,9456,17
20181227,9456,15
20181228,9456,16
20181229,9456,31
20181230,9456,50
20181231,9456,24
20190101,9456,50
20190102,9456,25
20190103,9456,46
20190104,9456,31
20190105,9456,13
20190106,9456,39
20190107,9456,68
20190108,9456,28
20190109,9456,5
20190110,9456,24
20190111,9456,11
20190112,9456,32
20190113,9456,15
20190114,9456,873
20190115,9456,79
20190116,9456,54
20190117,9456,8
20190118,9456,58
20190119,9456,26
20190120,9456,17
20190121,9456,27
20190122,9456,40
20190123,9456,24
20190124,9456,14
20190125,9456,24
20190126,9456,3
20190127,9456,10
20190128,9456,17
20190129,9456,498
20190130,9456,90
20190131,9456,45
20190201,9456,22
20190202,9456,57
20190203,9456,30
20190204,9456,5
20190205,9456,29
20190206,9456,44
20190207,9456,30
20190208,9456,17
20190209,9456,50
20190210,9456,28
20190211,9456,11
20190212,9456,31
20190213,9456,392
20190214,9456,32
20190215,9456,44
20190216,9456,24
20190217,9456,49
20190218,9456,38
20190219,9456,13
20190220,9456,92
20190221,9456,103
20190222,9456,40
20190223,9456,14
20190224,9456,33
20190225,9456,19
20190226,9456,14
20190227,9456,16
20190228,9456,107
20190301,9456,23
20190302,9456,32
20190303,9456,25
20190304,9456,54
20190305,9456,19
20190306,9456,14
20190307,9456,92
20190308,9456,96
20190309,9456,26
20190310,9456,27
20190311,9456,27
20190312,9456,16
20190313,9456,10
20190314,9456,22
20190315,9456,70
20190316,9456,11
20190317,9456,47
20190318,9456,23
20190319,9456,42
20190320,9456,25
20190321,9456,19
20190322,9456,39
20190323,9456,45
20190324,9456,26
20190325,9456,26
20190326,9456,25
20190327,9456,18
20190328,9456,14
20190329,9456,26
20190330,9456,63
20190331,9456,20
20190401,9456,35
20190402,9456,10
20190403,9456,38
20190404,9456,175
20190405,9456,24
20190406,9456,34
20190407,9456,38
20190408,9456,37
20190409,9456,42
20190410,9456,32
20190411,9456,16
20190412,9456,11
20190413,9456,12
20190414,9456,52
20190415,9456,25
20190416,9456,27
20190417,9456,20
20190418,9456,45
20190419,9456,139
20190420,9456,23
20190421,9456,45
20190422,9456,37
20190423,9456,26
20190424,9456,17
20190425,9456,38
20190426,9456,26
20190427,9456,14
20190428,9456,21
20190429,9456,61
20190430,9456,18
20190501,9456,31
20190502,9456,25
20190503,9456,47
20190504,9456,63
20190505,9456,28
20190506,9456,45
20190507,9456,46
20190508,9456,18
20190509,9456,13
20190510,9456,25
20190511,9456,18
20190512,9456,17
20190513,9456,5
20190514,9456,52
20190515,9456,18
20190516,9456,34
20190517,9456,17
20190518,9456,46
20190519,9456,18
20190520,9456,36
20190521,9456,25
20190522,9456,34
20190523,9456,17
20190524,9456,7
20190525,9456,19
20190526,9456,14
20190527,9456,18
20190528,9456,25
20190529,9456,57
20190530,9456,24
20190531,9456,43
20190601,9456,14
20190602,9456,50
20190603,9456,25
20190604,9456,9
20190605,9456,23
20190606,9456,49
20190607,9456,37
20190608,9456,8
20190609,9456,31
20190610,9456,26
20190611,9456,26
20190613,9456,31
20190614,9456,61
20190615,9456,29
20190616,9456,32
20190617,9456,22
20190618,9456,44
20190619,9456,21
20190620,9456,19
20190621,9456,49
20190622,9456,38
20190623,9456,20
20190624,9456,16
20190625,9456,10
20190626,9456,17
20190627,9456,21
20190628,9456,26
20190629,9456,59
20190630,9456,16
20190701,9456,29
20190702,9456,23
20190703,9456,41
20190704,9456,11
20190705,9456,20
20190706,9456,39
20190707,9456,55
20190708,9456,11
20190709,9456,13
20190710,9456,29
20190711,9456,17
20190712,9456,21
20190713,9456,22
20190714,9456,245
20190715,9456,23
20190716,9456,28
20190717,9456,20
20190718,9456,41
20190719,9456,30
20190720,9456,22
20190721,9456,38
20190722,9456,27
20190723,9456,31
20190724,9456,20
20190725,9456,32
20190726,9456,11
20190727,9456,12
20190728,9456,21
20190729,9456,57
20190730,9456,16
20190731,9456,51
20190801,9456,17
20190802,9456,210
20190803,9456,29
20190804,9456,13
20190805,9456,32
20190806,9456,50
20190807,9456,27
20190808,9456,18
20190809,9456,33
20190810,9456,10
20190811,9456,12
20190812,9456,21
20190813,9456,50
20190814,9456,17
20190815,9456,72
20190816,9456,18
20190817,9456,51
20190818,9456,37
20190819,9456,8
20190820,9456,26
20190821,9456,31
20190822,9456,30
20190823,9456,14
20190824,9456,27
20190825,9456,24
20190826,9456,12
20190827,9456,20
20190828,9456,39
20190829,9456,13
20190830,9456,30
20190831,9456,19
20190901,9456,43
20190902,9456,52
20190903,9456,28
20190904,9456,37
20190905,9456,42
20190906,9456,33
20190907,9456,18
20190908,9456,37
20190909,9456,22
20190910,9456,3
20190911,9456,2
20190912,9456,52
20190913,9456,19
20190914,9456,32
20190915,9456,21
20190916,9456,52
20190917,9456,32
20190918,9456,30
20190919,9456,53
20190920,9456,45
20190921,9456,29
20190922,9456,26
20190923,9456,29
20190924,9456,16
20190925,9456,6
20190926,9456,16
20190927,9456,56
20190928,9456,25
20190929,9456,25
20190930,9456,7
20191001,9456,155
20191002,9456,133
20191003,9456,19
20191004,9456,37
20191005,9456,69
20191006,9456,13
20191007,9456,26
20191008,9456,32
20191009,9456,15
20191010,9456,13
20191011,9456,17
20191012,9456,67
20191013,9456,11
20191014,9456,29
20191015,9456,13
20191016,9456,125
20191017,9456,103
20191018,9456,15
20191019,9456,32
20191020,9456,34
20191021,9456,10
20191022,9456,15
20191023,9456,23
20191024,9456,5
20191025,9456,20
20191026,9456,22
20191027,9456,53
20191028,9456,16
20191029,9456,32
20191030,9456,13
20191031,9456,28
20191101,9456,33
20191102,9456,20
20191103,9456,45
20191104,9456,41
20191105,9456,15
20191106,9456,8
20191107,9456,29
20191108,9456,19
20191109,9456,8
20191110,9456,9
20191111,9456,54
20191112,9456,110
20191113,9456,17
20191114,9456,15
20191115,9456,25
20191116,9456,41
20191117,9456,28
20191118,9456,40
20191119,9456,34
20191120,9456,20
20191121,9456,21
20191122,9456,28
20191123,9456,16
20191124,9456,11
20191125,9456,26
20191126,9456,68
20191127,9456,75
20191128,9456,31
20191129,9456,16
20191130,9456,23
20191201,9456,39
20191202,9456,47
20191203,9456,32
20191204,9456,38
20191205,9456,16
20191206,9456,7
20191207,9456,34
20191208,9456,16
20191209,9456,7
20191210,9456,15
20191211,9456,39
20191212,9456,10
20191213,9456,23
20191214,9456,15
20191215,9456,40
20191216,9456,39
20191217,9456,33
20191218,9456,34
20191219,9456,26
20191220,9456,26
20191221,9456,11
